search_date, departure_date, departure_time, arrival_date, arrival_time, price, flight_number, flight_duration, departure_airport, departure_aircode, arrival_airport, arrival_aircode, flight_key, seats_available
2023-03-03,2023-06-15,10:20,12:45,83.08,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/15/2023 10:20~IBZ~06/15/2023 12:45~~,-1
2023-03-03,2023-06-16,16:15,18:40,129.38,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/16/2023 16:15~IBZ~06/16/2023 18:40~~,-1
2023-03-03,2023-06-18,07:30,09:55,73.21,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/18/2023 07:30~IBZ~06/18/2023 09:55~~,-1
2023-03-03,2023-06-20,09:25,11:50,55.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/20/2023 09:25~IBZ~06/20/2023 11:50~~,-1
2023-03-03,2023-06-22,10:20,12:45,72.53,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/22/2023 10:20~IBZ~06/22/2023 12:45~~,3
2023-03-03,2023-06-23,16:15,18:40,94.63,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/23/2023 16:15~IBZ~06/23/2023 18:40~~,-1
2023-03-03,2023-06-25,07:30,09:55,85.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/25/2023 07:30~IBZ~06/25/2023 09:55~~,1
2023-03-03,2023-06-27,09:25,11:50,60.57,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/27/2023 09:25~IBZ~06/27/2023 11:50~~,5
2023-03-03,2023-06-29,10:20,12:45,80.51,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/29/2023 10:20~IBZ~06/29/2023 12:45~~,-1
2023-03-03,2023-06-30,16:15,18:40,171.43,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~06/30/2023 16:15~IBZ~06/30/2023 18:40~~,-1
2023-03-03,2023-07-02,07:30,09:55,146.7,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/02/2023 07:30~IBZ~07/02/2023 09:55~~,2
2023-03-03,2023-07-04,09:25,11:50,127.33,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/04/2023 09:25~IBZ~07/04/2023 11:50~~,-1
2023-03-03,2023-07-06,10:20,12:45,171.43,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/06/2023 10:20~IBZ~07/06/2023 12:45~~,-1
2023-03-03,2023-07-07,16:15,18:40,171.43,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/07/2023 16:15~IBZ~07/07/2023 18:40~~,-1
2023-03-03,2023-07-09,07:30,09:55,165.27,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/09/2023 07:30~IBZ~07/09/2023 09:55~~,5
2023-03-03,2023-07-11,09:25,11:50,80.51,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/11/2023 09:25~IBZ~07/11/2023 11:50~~,-1
2023-03-03,2023-07-13,10:20,12:45,115.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~07/13/2023 10:20~IBZ~07/13/2023 12:45~~,5
